,Actual_Volume,Period,Days_Since_Cutoff,Sample_1,Sample_2,Sample_3,Sample_4,Sample_5,Sample_6,Sample_7,Sample_8,Sample_9,Sample_10,Sample_11,Sample_12,Sample_13,Sample_14,Sample_15,Sample_16,Sample_17,Sample_18,Sample_19,Sample_20,Sample_21,Sample_22,Sample_23,Sample_24,Sample_25,Sample_26,Sample_27,Sample_28,Sample_29,Sample_30,Sample_31,Sample_32,Sample_33,Sample_34,Sample_35,Sample_36,Sample_37,Sample_38,Sample_39,Sample_40,Sample_41,Sample_42,Sample_43,Sample_44,Sample_45,Sample_46,Sample_47,Sample_48,Sample_49,Sample_50,Sample_51,Sample_52,Sample_53,Sample_54,Sample_55,Sample_56,Sample_57,Sample_58,Sample_59,Sample_60,Sample_61,Sample_62,Sample_63,Sample_64,Sample_65,Sample_66,Sample_67,Sample_68,Sample_69,Sample_70,Sample_71,Sample_72,Sample_73,Sample_74,Sample_75,Sample_76,Sample_77,Sample_78,Sample_79,Sample_80,Sample_81,Sample_82,Sample_83,Sample_84,Sample_85,Sample_86,Sample_87,Sample_88,Sample_89,Sample_90,Sample_91,Sample_92,Sample_93,Sample_94,Sample_95,Sample_96,Sample_97,Sample_98,Sample_99,Sample_100
2025-01-29 05:00:00+00:00,4115310000,Calibration,0,4288146125.656048,4185943654.040898,4817539858.430175,4110714522.233337,3382406502.0637236,4120430927.4823937,4107751688.5976353,3937489022.2538953,4036446205.868176,3954125083.594291,4009909179.7233515,4202022427.443493,3850174729.6933494,4028177379.7819986,4019271115.3529816,4686140621.245606,4946941685.497597,4122246091.706357,4469130538.991911,4289924850.0294747,4132863370.1787057,2639819948.359146,3823055487.8249283,4519685972.291884,4111158929.787566,3638710885.5298615,3882053357.2088585,4405109084.478878,3394436655.2684526,4364311310.614142,3180164036.6601977,4312391108.921033,3807505998.128933,4376649671.212286,3793424352.177949,4482015758.894565,3883361376.932687,3525328719.224148,4650546811.974416,4197127596.0779057,3800207591.11975,4532941126.447993,4538731560.122578,4859929328.83621,3762787159.220394,3959263901.6039805,3923193879.062258,4480280489.786914,4964837229.40751,4250258856.3854456,4240263863.2288876,3815996014.7673965,4464592028.736242,3658056594.885922,4133164719.975828,4173215531.3747225,4475598794.176569,4410775405.146549,4728773058.69308,4199907060.628224,4632014440.500519,4369004386.234483,3460939380.299427,4536895965.469956,4070117402.8547873,5030503982.31821,4527664565.435786,3579714838.139681,3924785064.79046,4170366087.926665,4305337133.404554,4276752845.5739474,4977108381.19942,3995176383.238282,4186792113.4465322,4767756927.255741,4594881058.162762,3854360126.241931,3802084283.1827955,4127108900.7505593,4905818065.805208,4177855061.63542,4262562249.771152,3424798433.3750353,4498667766.02396,3470880290.4499497,3967395353.288033,4138514376.9775863,3920097381.444443,4104267264.1535087,3204508581.34857,4719113867.200882,4602731764.005211,3659700443.850666,3860882366.675292,4997946071.824453,3752564162.2451754,3221003159.047099,4071496797.3365293,4349031409.155149
2025-01-30 05:00:00+00:00,4634620000,Calibration,0,4747788164.661933,5554446647.657412,4682063814.881743,4155915380.5508356,4687473500.075818,4335704727.753792,4985205546.917533,4515699393.138344,4523768358.699095,4973312392.155054,4322502095.549562,5704439657.872573,4593154744.785491,4490806920.507734,5492790107.055661,5333387705.452708,5151192381.1938095,4764198315.448768,4644067170.988371,5345619702.249575,5556511298.250236,4608856435.613629,4589554702.238563,4928299920.660866,5405361004.69963,4941898871.331552,5120524560.509089,4319678392.790953,5272108197.96228,3721715966.0461707,4407026191.141102,5687266062.068332,5710144073.5407915,5164078201.782725,5728807505.276395,4797531067.852801,4994479120.792015,5011382348.99727,4925172919.5991,6100240299.745874,4525155139.168088,5177689910.156956,4956526441.232103,4690084269.233241,4864480740.928914,5083224992.696424,5406537019.744533,4458650969.973284,5363650781.351122,4543508873.933941,5507765769.150067,5086096377.2380495,5088888428.563984,4176793557.2091007,5091655479.602193,5042944647.321246,5152856782.346264,5627405978.757842,4837715470.612214,5452489599.434444,4281364108.9088206,5521410758.372857,5147870592.35543,4853108621.398584,5003249238.803914,5729834412.044066,4657205820.435357,4483718991.363161,4434817549.187342,4028478565.61871,4583902361.054254,5260496783.496961,5285457604.686825,5002695461.787293,5876352981.444382,5469499690.165996,5513205819.891893,4895300140.408327,5533394353.000595,5034645399.033912,5373174716.823415,4668095326.640061,4432878137.944599,4987990702.252237,4400930927.873565,5352870150.377893,4247131015.4362125,5115253189.806079,4846392666.789617,5434207576.202972,4555195490.653395,5077487579.568911,3950611264.481549,5026201801.8963585,5346917751.315819,4770822250.883185,4838063908.92492,4644995671.648048,5773048786.676125,4623364546.330087
2025-01-31 05:00:00+00:00,4843770000,Calibration,0,4704929486.475291,4198893633.597269,4832595544.885965,5105001045.031657,4212223150.0900607,4738700108.570171,4960371149.954563,5009236581.605696,4975449497.116449,4623356270.156978,4808046726.077673,4849341232.418718,5073602407.995538,5084199023.550559,4513431935.8397875,3775481016.3946047,5299633108.433087,5169624528.039352,4967603595.262487,3759599391.178499,4298250601.878449,4171971541.516358,5542241771.704107,4165286221.612092,5644952582.156689,4753183455.824631,4202363645.8575406,4421073283.591518,4265614937.348754,5128770438.171792,3854411120.698036,4759266388.285963,4428582536.735844,3185160930.0447516,4933832844.026306,4294647107.113233,4656315102.189896,3920190996.1584053,4600978377.568566,4232380183.462251,3347027249.1297398,4279690871.853261,3777561450.948258,4926624203.36268,4580031736.892018,4858244015.395969,5124982862.664987,4385466914.652062,4884570116.871322,4945818328.336068,4780498177.116167,3891318054.3915906,4347822887.685431,4601273743.913452,5010623014.494203,4411342901.97623,4914504696.866633,5246725689.410978,4937861907.652233,4248082375.1926703,4606525815.985586,4535119982.092052,4547444962.959876,4421165103.275122,4291345945.6161957,4973495738.322474,4036354682.039876,3994067642.6544075,4208578315.9434414,4616080555.108431,4412338184.066773,4396146779.327369,4476503126.112697,4349893772.176744,4815222018.384636,5137152731.457001,4952999934.329648,4368081528.417708,4930397336.638356,4902204404.932978,4543358831.977109,5322286024.418332,4919541957.669608,4416608787.600124,4587488177.820717,4735338533.045574,4898131229.920293,3592245975.3084292,3994677725.71455,4160185442.4696436,5277958545.124077,4899543053.05169,5177705544.7209635,4146832860.0228796,4826666305.572521,4447128868.300234,4573576871.351076,4553695983.386984,4588238536.846342,5290081847.201017
2025-02-03 05:00:00+00:00,4797210000,Calibration,0,5912084868.104795,5076475521.921058,5693232784.756177,4536319899.358346,4592008655.832647,5330191790.153684,3795902845.264837,5324884261.740444,5249040027.964877,4808290420.243267,4487511820.086815,5144987365.984736,5104210235.325928,4751809253.297996,4479002438.86691,4598509924.992659,4617320547.5897255,4655306578.804721,3570367588.0269794,5245911641.24391,5097665145.829094,5156823302.945753,5374725655.36991,4619699181.150196,4210502787.4168797,4912142152.867709,4393782517.323081,5118596118.937745,4359454019.404538,5429453811.805069,5060827492.745763,4554459304.095454,5645148934.5623865,5042752819.182125,5150815593.880789,4545438334.515591,5199205833.871903,5071413458.008549,5062206439.905784,4740212220.78295,4752244466.709443,4340275052.081533,4720479704.128107,5045771260.744129,5328769886.871024,5856125594.961626,4517013079.361539,4998753277.465617,4502641898.987869,4319058825.197578,5788212825.031713,4496451250.832281,5226209939.806083,4065392521.1558037,4268037601.669187,4926791783.218401,4902659804.983555,4751658302.273053,5074134293.2254925,5188114536.158872,4712023514.999041,4644899270.248105,4819349757.963717,5333186646.745264,5519695037.420634,5184485665.691868,4824916512.540472,4268415814.6300874,4531388025.299338,5060261302.342952,5191657041.554417,4258579970.859274,5237773531.436945,4807029077.994019,6470212882.750588,5819896215.391812,4872820650.12303,4292465647.711509,4885558895.507657,4300936446.955697,4396897290.950961,4617005411.631215,4495576964.413253,4759545395.174054,4347494140.100271,5428367410.212503,4331221674.263907,5233722515.501777,5002250730.335914,4971353553.12017,4309989052.551543,4836955671.141712,5165383550.480237,4598863913.944769,6333415645.662758,4392098822.130798,4246946129.125497,4523003042.827786,4224200739.276101,5311232367.273166
2025-02-04 05:00:00+00:00,4410160000,Calibration,0,4562382689.192096,4031713911.7846403,4037677999.921303,3856744020.8073115,4126223520.4196606,4020205062.5323977,3942170579.2803307,4814838898.253556,3812248955.6091185,4362907197.105433,5113409471.079778,4016198166.3019204,3548412196.336915,4806480936.2492285,3878265889.1155295,4854923175.08151,3862258128.894598,3603898622.611681,3894625465.5495334,4098700871.517464,4554184823.429218,3858727320.707733,3195807829.3667154,3948045024.1802206,4153222030.090986,4762072896.867625,3330209364.820829,4169021496.297001,3733274716.153086,4046005453.8043885,3979339969.0693765,3517404119.23947,3927302662.280611,3501952886.5783567,4715489350.095394,4232481910.3363924,4202825770.9341717,3303440624.0890017,5534128505.433308,4175093409.968967,4574967635.79266,4404320176.333682,4112883560.0165486,4740692949.038898,4872197559.563414,3500094216.763239,3913065507.957534,3931368569.3571033,4460095915.065661,3736816714.5340977,4652784001.694861,3840423875.80967,4081301660.4633403,3651709379.041713,4536979632.824073,4039286449.581564,4736518164.212289,3782462183.77007,4199911160.1462564,4210727564.1208506,4596780986.195453,3910303628.3068023,3967293843.519558,4159508965.6189938,3569311240.067067,3984034232.400982,3624572321.6033907,4222200597.600508,3844153933.1500535,3276859762.2400956,4429635709.812133,4597181929.2389145,3977909232.4011836,3614707585.633337,4336148187.33954,4230879602.74942,3887676131.458994,3885086569.492791,4257365297.8318896,4656987803.803298,4281363522.2498503,4834279441.5630045,3562677748.1886983,4042359981.3867283,3733919913.051014,4050823427.281207,4820078543.483541,3705904647.4949527,4296255214.809016,4828619676.154246,4896231500.365759,3404816435.649012,3935845506.338788,4011962761.3599434,4009984726.999886,4246334030.0638638,4237396942.15491,4039207033.526125,3515115179.8364196,3562111909.9775844
2025-02-05 05:00:00+00:00,4756250000,Calibration,0,4536041682.041638,4702389414.183229,4593454198.3959255,4782956337.866538,4467552141.148431,3467818464.243481,4787980269.473543,4405710068.408429,5324466317.974906,5013785134.761396,4956416987.043014,3993050226.8902245,4436035888.465784,5405727517.085873,4229988332.8296885,5367770109.253566,4708100473.25702,4446566306.848381,4255626375.191961,5020631861.849351,4262370139.876636,4588046270.73967,4423866417.34409,4996144453.270624,4135403780.2787275,5051843629.034976,5261804591.735916,4810301279.663687,4892195034.150702,5025229729.850671,4436536609.975068,4166038417.2163277,3738666894.0251117,4991965008.486962,3741724702.807233,4576632854.27031,4778099452.079275,3820718593.337396,5319304345.771521,4366616829.831626,4402058702.476838,4755249446.907978,5037251986.463604,4959099752.86948,3898598802.365286,5076192880.018781,5023072121.88642,4959557828.048422,4790562727.337149,4312371769.298991,4934216317.047077,4585099544.168846,4535081937.782582,5043671487.169019,4422156786.915723,4510858668.552575,4954763233.803072,4539457381.591675,4784684551.175481,5636630956.970871,4117894063.460751,4832873699.325285,4729605075.597789,4871290426.349487,4155190212.0932627,4827341826.510964,4558818079.000645,4507561583.870446,4420420284.976401,5600458207.97253,4369738714.048673,5233641872.8799305,4313480536.528978,4225904463.5133257,4799359562.585383,4213936426.9161716,4679151680.197828,4078833040.8480296,4684973466.1280985,4403897567.516194,4660370207.432924,4408769843.289378,4724609569.396419,4232399264.0455365,4861493603.599133,5220562186.149198,4686194987.565943,4678432466.281246,5202217063.578408,4646821263.173076,4029264682.519327,4628594980.15957,5094223447.514701,4341946871.065447,4546637638.458795,4185266390.763513,4954000781.211507,5112992459.5360775,5250596794.593326,4555583739.253383
2025-02-06 05:00:00+00:00,4847120000,Calibration,0,5606732038.592544,5645393244.269705,4714309693.252451,5580415002.163956,4014735995.366447,5105051089.278805,5606163935.099028,4890568376.442348,5591207472.287844,5373188715.708231,4714826563.605099,4901120126.117074,5198870836.238945,4964900926.39688,4869114258.257423,5475301507.4937935,5223176581.323498,5315323201.059412,4378029774.85841,5394358916.553581,4779570011.725882,5777449892.154585,4098482720.929885,5134107481.345026,5802351231.093446,5001723737.487681,4805364367.234099,4471984065.786901,4894059053.902613,4575298682.162371,4512723404.0862875,5042117989.737456,5206787069.864884,5743523198.874391,5299858809.35322,4868752799.824176,4883631888.955378,5415190185.7276745,5356417221.306709,5555186668.504278,6078362719.980627,4942503126.43966,3969199381.7990146,4500676052.39473,4846203879.33983,5377379368.084106,5081475035.027862,5366105258.779279,5265666982.136886,5833629592.300888,4491873107.885721,4602959661.743039,5029836790.429031,4902963616.506503,5554004202.445279,5544389296.899131,4172224956.944597,4414056762.081292,4661087600.299527,4897199784.376024,5220742226.91147,4816684097.795892,5260655960.731752,5336799982.121873,5249052308.164025,4548444358.551953,4864996027.939554,5172685584.302675,5434282620.210884,5161242198.97575,4325813734.2852955,5131595419.7020035,5858464897.978189,5254873042.554059,3926608289.8648586,4953907961.602974,5216868972.454435,5483931561.902381,5249239163.808942,5921477063.944837,4958593375.401077,5391477825.5938225,4964345372.096972,5572024172.831479,5479361150.6817,5025129528.2244835,5035087681.614348,4675416493.610139,4930015013.306436,5048562490.777871,4241112889.9115896,5526886128.5625725,4480995744.473571,4598731610.536936,4927995754.714189,4741863530.577822,4271921085.1511316,4993206824.292905,4601308316.088956,5769895898.050844
2025-02-07 05:00:00+00:00,4766900000,Calibration,0,4581191920.136763,4867363175.103792,4291435292.3538203,4290926596.3373632,5133301348.635725,4984682864.511091,4541155334.023725,3993059692.6384687,4840233741.920771,4305263475.7063465,4484089243.671312,5352379707.697288,5176216433.608146,4294448050.6124916,5365330619.07197,4691979565.320265,4587920809.640243,5440943075.789762,4673428073.849141,5544047597.920351,4289928549.901621,5251003975.579397,4322033824.321626,4143905214.8655143,4495383402.396976,4879585209.871443,4851146772.470754,5060200443.393472,3972768644.4774885,4551494013.0803175,3232189343.255348,4463102006.309489,4894799933.756169,4333712125.48371,4150115943.591491,5420542080.873277,4831132119.04116,4514917388.633742,4340128627.115742,3643735709.4428577,4653540425.803029,5646517841.758465,4795760210.86603,3953149772.184934,4649040458.431167,4710581262.582138,4448423162.045861,5032229586.863146,4449128069.072288,4655314634.319262,4690250581.605167,5540801586.12965,4997445445.226507,5390052949.686491,4935880313.359661,4859871670.475053,4917585155.475266,4672266833.18601,4629896591.240206,5108109527.368018,4463883774.420315,4504251742.466016,5917888153.397453,4402151636.379081,4221278956.9212427,4955569515.448703,3599414167.836102,5576554070.264666,5633899818.654874,5097040052.775401,5073232776.079482,4514183224.679748,4230531552.772827,4790264030.742706,4980484148.516895,4505447758.304803,4081823497.611857,4824273267.007852,4394243105.806377,4626763791.371092,4676224839.550077,4896424050.333628,4775604422.74693,4906164920.473882,4683508353.127776,4830142318.030232,3830124650.785751,4512472717.230857,4616779968.369127,4802462423.444245,4321514126.307069,4209798947.284267,4830987015.343794,3615903322.159683,4723084774.987846,5110958569.231305,4527176198.996516,4331638493.047441,5512468201.659393,4442897042.086758
2025-02-10 05:00:00+00:00,4458760000,Calibration,0,3435229068.9389796,4334633343.859757,4034460691.4154058,4341210215.516406,3851752366.557759,4489034768.500009,3504940815.451704,4145262342.139397,4348941117.332942,4191996343.6206737,4274496153.5016375,3655686327.1578417,4021537129.8503714,3414616792.875121,3967231647.846013,4350403574.621157,4546623188.121287,4362545697.089386,4481033438.800064,4898558659.386275,3959866445.677039,4703891664.221656,2960454980.587646,4126523887.084066,3691914737.945182,4442165635.8216715,4313632183.568098,4050021570.0946636,4520851933.344634,4961160330.0301,4965373270.801794,4398718565.14851,4329437380.315965,4201649986.880015,4311467298.725441,4978190013.705235,4874606836.472659,3888376809.6658897,4376551075.916535,4085467165.8325124,4378019100.059641,3906091676.6146173,4536228038.51319,4448894746.550299,3710265127.65945,4654274779.197549,4162646140.715261,4756902195.956075,4369867357.805456,3261099471.458634,4345518035.082114,5089938199.018577,4482801423.444008,3794768905.419172,4224194770.5704236,4464342979.684433,4652850723.820385,4167183011.319943,4064077068.3863735,4321222237.798344,4410829778.852477,4121179914.580855,4363064610.790612,4480645382.360371,3796707837.6846795,4504462003.866736,4543545573.994258,4258722196.499346,3740674559.650103,3811718782.0511174,4552926385.246365,3642505550.060272,4161808768.93464,4016662767.895364,4387371196.138296,4008610327.5072737,4248605752.1512876,5385773452.031415,4686733946.847632,4762297777.543241,3429042724.1718507,4254938745.9801116,3984684439.1826396,3803463167.031057,5026075211.250836,5226726832.112725,4377100239.384178,5045472567.690161,3642918133.65674,4020193662.1535044,4801751734.5264,4636915094.852367,4417503102.174731,4352114688.595674,4757741097.626704,4482857409.994353,4559445110.736718,4720342650.249105,4596812859.029545,4291776929.683746
2025-02-11 05:00:00+00:00,4324880000,Calibration,0,3805442541.999148,3656571020.0296926,3714091595.4894943,4413550145.754307,4333322912.343851,4755063829.995322,4494338259.64114,4653827726.111299,4466553152.271062,4737704154.556338,4130712982.9477806,3785550510.1265893,2998737824.9420576,3609095242.7954655,4311836216.375108,4176663176.4845953,4361738151.147246,4789942397.987659,4529442683.6293545,4801950730.817631,3687148102.4700365,4020522311.2436213,4174096944.323961,4603456354.655693,4502157246.494978,4402751211.78331,3780326201.5294337,4094690537.9853716,3622819404.3714557,4117073811.6937137,3808750239.75048,3998070498.581591,3960274515.0793753,3978420273.9431243,4100155023.920621,3550699167.756399,4505498993.05196,4769902925.427393,3887951954.408801,4578388177.243054,3655196891.838659,4983280352.014262,3952125488.4231243,4008427655.9483724,4026769869.793529,4627463402.268857,4202227536.9343486,3849242411.460515,3886370257.1546373,4744180524.387808,4526891380.223558,3376349718.051704,4078342252.4423323,4192310601.986992,3982368685.3006744,3615330059.8187127,4109764524.6422653,4539951005.239491,4613541027.804291,3644531466.376832,4261244035.89779,3942729188.491209,4871597725.682672,4803178642.214505,4284276554.0320153,3402228152.781269,4154756295.6741495,3282018624.6354628,4766799725.580175,4524346221.028408,4111470773.230719,4268386100.6189604,4361587404.868268,4792515792.2223425,4059648337.6116576,4295914178.193593,3882531406.3460693,3932055801.598794,4381703524.215939,3175408998.9754195,4765668396.985126,3897514543.0052905,3967519763.197859,3935595468.106742,4321700569.150367,4026953564.7226586,4198139201.3516355,4367188229.751832,4698006510.144819,3811677142.5276976,4000949656.030541,3511844517.000194,4332005870.337972,4260710979.8833556,4115120454.3813934,3465761639.976791,3771021850.5237145,4338288827.632504,3906384904.2336655,4826308807.238013
